customer_id,segment_name,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_total,ticket_count,return_rate,sessions_30d,last_visit_days_ago,loyalty_tier
CUST01227,Loyal Customers,43,5,2824.19,4,4,4,12,1,20.0,8,6,Silver
CUST01228,At-Risk,212,4,2998.23,1,4,4,9,0,0.0,1,28,Silver
CUST01229,At-Risk,147,4,1965.74,2,4,3,9,1,25.0,5,8,Not Enrolled
CUST01230,Dormant,112,2,1398.63,2,2,2,6,0,0.0,2,24,Not Enrolled
CUST01231,Dormant,226,1,872.98,1,1,2,4,0,0.0,0,41,Not Enrolled
CUST01232,Dormant,183,2,906.6800000000001,1,2,2,5,0,0.0,8,39,Not Enrolled
CUST01233,Champions,64,7,6627.36,3,5,5,13,1,0.0,8,5,Not Enrolled
CUST01234,At-Risk,115,3,2999.91,2,3,4,9,0,0.0,3,32,Not Enrolled
CUST01235,At-Risk,161,5,3111.29,1,4,4,9,0,0.0,3,26,Not Enrolled
CUST01236,Champions,6,10,5515.45,5,5,5,15,1,0.0,8,0,Gold
CUST01237,At-Risk,103,3,1474.19,2,3,2,7,1,0.0,1,10,Not Enrolled
CUST01238,Champions,68,6,4787.57,3,5,5,13,1,0.0,1,14,Not Enrolled
CUST01239,Dormant,193,1,592.44,1,1,1,3,0,0.0,7,35,Silver
CUST01240,New Customers,19,1,434.11,5,1,1,7,0,0.0,10,14,Not Enrolled
CUST01241,New Customers,38,1,185.08,4,1,1,6,0,0.0,9,15,Not Enrolled
CUST01242,Needs Attention,29,9,10650.67,4,5,5,14,2,11.1,0,15,Gold
CUST01243,Dormant,74,3,1470.48,3,3,2,8,1,0.0,8,14,Not Enrolled
CUST01244,Loyal Customers,34,5,3977.53,4,4,4,12,1,0.0,7,4,Gold
CUST01245,Dormant,255,2,1283.42,1,2,2,5,0,0.0,2,60,Not Enrolled
CUST01246,At-Risk,262,3,2938.8999999999996,1,3,4,8,1,0.0,1,60,Silver
CUST01247,New Customers,3,1,1439.66,5,1,2,8,1,0.0,12,0,Not Enrolled
CUST01248,Dormant,103,1,1386.38,2,1,2,5,0,0.0,5,15,Not Enrolled
CUST01249,Loyal Customers,57,4,2733.47,3,4,4,11,0,0.0,12,11,Platinum
CUST01250,Dormant,175,1,612.27,1,1,1,3,1,0.0,0,35,Silver
CUST01251,Needs Attention,52,11,6352.58,3,5,5,13,4,18.2,3,10,Not Enrolled
CUST01252,Loyal Customers,38,4,2575.58,4,4,4,12,0,0.0,1,18,Gold
CUST01253,At-Risk,99,2,2035.62,2,2,3,7,0,0.0,13,27,Not Enrolled
CUST01254,Dormant,76,2,2465.71,3,2,3,8,1,0.0,3,4,Silver
CUST01255,Dormant,78,1,2060.75,3,1,3,7,1,0.0,8,15,Not Enrolled
CUST01256,Dormant,286,1,564.83,1,1,1,3,1,0.0,3,56,Not Enrolled
CUST01257,Needs Attention,27,5,3430.98,4,4,4,12,2,20.0,4,4,Silver
CUST01258,At-Risk,250,7,4454.38,1,5,5,11,1,0.0,7,60,Silver
CUST01259,Needs Attention,94,6,4645.31,2,5,5,12,3,33.3,0,10,Silver
CUST01260,New Customers,9,1,913.67,5,1,2,8,0,0.0,4,8,Not Enrolled
CUST01261,New Customers,18,1,345.05,5,1,1,7,0,0.0,1,0,Gold
CUST01262,New Customers,25,1,195.09,4,1,1,6,0,0.0,11,9,Silver
CUST01263,Needs Attention,32,9,6440.45,4,5,5,14,3,11.1,5,24,Platinum
CUST01264,Dormant,51,2,2890.16,3,2,4,9,0,0.0,6,16,Silver
CUST01265,New Customers,15,2,1398.17,5,2,2,9,0,0.0,12,10,Silver
CUST01266,Needs Attention,51,6,4779.33,3,5,5,13,2,16.7,8,17,Not Enrolled
CUST01267,Champions,58,8,5703.88,3,5,5,13,1,0.0,2,26,Silver
CUST01268,Needs Attention,19,7,6083.44,5,5,5,15,2,14.3,5,2,Not Enrolled
CUST01269,Dormant,57,1,534.09,3,1,1,5,0,0.0,4,18,Not Enrolled
CUST01270,Dormant,57,1,309.87,3,1,1,5,1,0.0,4,20,Not Enrolled
CUST01271,New Customers,12,1,529.98,5,1,1,7,0,0.0,8,5,Not Enrolled
CUST01272,New Customers,44,1,1860.0,4,1,3,8,0,0.0,1,8,Not Enrolled
CUST01273,At-Risk,149,2,1602.01,1,2,3,6,1,0.0,1,22,Not Enrolled
CUST01274,Needs Attention,25,7,5246.08,4,5,5,14,3,0.0,15,0,Gold
CUST01275,Dormant,34,3,2647.93,4,3,4,11,1,0.0,14,0,Not Enrolled
CUST01276,At-Risk,120,4,2151.47,2,4,3,9,1,25.0,3,22,Silver
CUST01277,At-Risk,99,5,3500.13,2,4,4,10,0,0.0,6,12,Not Enrolled
CUST01278,Loyal Customers,65,4,2385.52,3,4,3,10,1,25.0,1,6,Silver
CUST01279,Needs Attention,101,1,1494.42,2,1,2,5,1,100.0,3,31,Silver
CUST01280,Champions,35,8,8071.46,4,5,5,14,0,0.0,5,0,Silver
CUST01281,At-Risk,215,3,1971.02,1,3,3,7,0,0.0,4,43,Not Enrolled
CUST01282,Dormant,78,1,499.65,3,1,1,5,1,0.0,5,22,Silver
CUST01283,Needs Attention,40,10,6697.49,4,5,5,14,3,10.0,7,0,Not Enrolled
CUST01284,At-Risk,192,5,4033.89,1,4,5,10,1,0.0,1,25,Not Enrolled
CUST01285,At-Risk,124,8,6478.76,2,5,5,12,1,0.0,3,36,Not Enrolled
CUST01286,At-Risk,226,3,2241.96,1,3,3,7,0,0.0,2,45,Platinum
CUST01287,At-Risk,89,3,1584.08,2,3,3,8,1,0.0,3,14,Not Enrolled
CUST01288,Dormant,132,1,486.14,2,1,1,4,0,0.0,0,25,Not Enrolled
CUST01289,New Customers,3,1,742.76,5,1,1,7,0,0.0,9,7,Gold
CUST01290,Dormant,53,2,1164.42,3,2,2,7,0,0.0,9,15,Not Enrolled
CUST01291,At-Risk,193,4,2476.76,1,4,3,8,1,25.0,3,29,Not Enrolled
CUST01292,New Customers,41,2,2412.52,4,2,3,9,0,0.0,3,24,Silver
CUST01293,Champions,15,7,5039.13,5,5,5,15,1,0.0,0,1,Gold
CUST01294,New Customers,3,1,750.26,5,1,1,7,0,0.0,9,0,Silver
CUST01295,At-Risk,121,4,12408.61,2,4,5,11,1,25.0,11,20,Platinum
CUST01296,New Customers,16,2,1024.56,5,2,2,9,0,0.0,2,15,Not Enrolled
CUST01297,Needs Attention,2,4,1798.5700000000002,5,4,3,12,2,0.0,6,4,Silver
CUST01298,At-Risk,329,4,1161.46,1,4,2,7,1,25.0,0,60,Not Enrolled
CUST01299,At-Risk,171,3,2011.06,1,3,3,7,0,0.0,8,35,Not Enrolled
CUST01300,Champions,46,7,4203.76,4,5,5,14,1,0.0,10,6,Not Enrolled
CUST01301,Needs Attention,85,4,1662.8999999999999,3,4,3,10,2,0.0,4,25,Not Enrolled
CUST01302,Champions,1,8,6399.610000000001,5,5,5,15,0,0.0,8,0,Not Enrolled
CUST01303,Needs Attention,20,2,1442.63,5,2,2,9,2,0.0,3,0,Not Enrolled
CUST01304,Loyal Customers,27,5,2476.58,4,4,3,11,1,0.0,8,0,Silver
CUST01305,Dormant,50,1,311.4,3,1,1,5,0,0.0,8,4,Silver
CUST01306,Champions,54,6,7388.34,3,5,5,13,1,16.7,2,6,Not Enrolled
CUST01307,Dormant,234,2,1179.22,1,2,2,5,0,0.0,4,38,Not Enrolled
CUST01308,At-Risk,119,3,2085.04,2,3,3,8,0,0.0,5,33,Silver
CUST01309,Loyal Customers,73,6,3102.24,3,5,4,12,0,0.0,2,5,Not Enrolled
CUST01310,Needs Attention,139,5,4044.83,2,4,5,11,3,0.0,8,19,Not Enrolled
CUST01311,Loyal Customers,43,5,3799.01,4,4,4,12,1,0.0,1,19,Not Enrolled
CUST01312,Champions,14,5,4551.03,5,4,5,14,0,0.0,5,0,Silver
CUST01313,Champions,4,6,7482.84,5,5,5,15,1,0.0,6,0,Not Enrolled
CUST01314,Needs Attention,1,5,4109.4400000000005,5,4,5,14,2,20.0,5,0,Not Enrolled
CUST01315,Dormant,222,1,473.31,1,1,1,3,0,0.0,1,52,Not Enrolled
CUST01316,Dormant,120,1,407.44,2,1,1,4,1,0.0,13,14,Not Enrolled
CUST01317,At-Risk,256,4,3389.0,1,4,4,9,0,0.0,1,48,Silver
CUST01318,Dormant,130,2,911.45,2,2,2,6,0,0.0,2,24,Silver
CUST01319,Dormant,111,1,336.29,2,1,1,4,0,0.0,10,14,Not Enrolled
CUST01320,Needs Attention,150,3,1828.6799999999998,1,3,3,7,1,33.3,6,40,Not Enrolled
CUST01321,Needs Attention,99,6,2320.32,2,5,3,10,3,16.7,12,17,Not Enrolled
CUST01322,At-Risk,96,4,3476.6,2,4,4,10,0,0.0,2,20,Not Enrolled
CUST01323,At-Risk,276,3,1273.29,1,3,2,6,0,0.0,3,46,Not Enrolled
CUST01324,Dormant,227,1,967.23,1,1,2,4,0,0.0,1,35,Not Enrolled
CUST01325,Needs Attention,186,5,5492.81,1,4,5,10,2,0.0,1,43,Not Enrolled
CUST01326,At-Risk,131,3,4393.63,2,3,5,10,0,0.0,3,23,Not Enrolled
CUST01327,Loyal Customers,83,5,6114.08,3,4,5,12,0,0.0,10,4,Not Enrolled
CUST01328,Dormant,54,2,2001.3,3,2,3,8,0,0.0,5,13,Silver
CUST01329,Needs Attention,61,3,1252.03,3,3,2,8,1,33.3,5,9,Silver
CUST01330,Champions,3,5,5048.89,5,4,5,14,1,0.0,6,2,Not Enrolled
CUST01331,Needs Attention,14,6,5693.12,5,5,5,15,2,0.0,10,0,Not Enrolled
CUST01332,Champions,17,4,3364.3,5,4,4,13,0,0.0,7,6,Gold
CUST01333,Dormant,47,1,420.65,3,1,1,5,0,0.0,2,0,Not Enrolled
CUST01334,At-Risk,160,4,2962.17,1,4,4,9,1,0.0,1,39,Not Enrolled
CUST01335,Loyal Customers,75,4,3549.84,3,4,4,11,1,0.0,6,0,Platinum
CUST01336,New Customers,1,2,910.6700000000001,5,2,2,9,0,0.0,0,0,Gold
CUST01337,Dormant,49,1,793.95,3,1,2,6,0,0.0,14,18,Not Enrolled
CUST01338,Needs Attention,7,1,232.88,5,1,1,7,1,100.0,14,0,Not Enrolled
CUST01339,Dormant,162,1,450.33,1,1,1,3,1,0.0,3,37,Gold
CUST01340,Dormant,76,1,624.33,3,1,1,5,0,0.0,5,16,Not Enrolled
CUST01341,New Customers,38,1,395.13,4,1,1,6,0,0.0,5,26,Not Enrolled
CUST01342,Dormant,84,3,2125.98,3,3,3,9,0,0.0,10,23,Not Enrolled
CUST01343,Champions,4,6,3668.71,5,5,4,14,1,0.0,3,7,Not Enrolled
CUST01344,Dormant,395,1,1054.04,1,1,2,4,0,0.0,3,60,Not Enrolled
CUST01345,New Customers,38,1,2465.11,4,1,3,8,0,0.0,7,3,Not Enrolled
CUST01346,Needs Attention,38,10,6605.54,4,5,5,14,2,0.0,5,17,Silver
CUST01347,Dormant,128,1,316.63,2,1,1,4,0,0.0,3,27,Not Enrolled
CUST01348,At-Risk,140,4,2160.61,2,4,3,9,1,25.0,3,22,Silver
CUST01349,Dormant,83,2,2446.67,3,2,3,8,0,0.0,0,22,Not Enrolled
CUST01350,Dormant,190,2,1242.73,1,2,2,5,1,0.0,1,26,Gold
CUST01351,Needs Attention,30,1,542.87,4,1,1,6,1,100.0,7,0,Not Enrolled
CUST01352,Needs Attention,123,7,5877.57,2,5,5,12,2,14.3,1,31,Not Enrolled
CUST01353,Dormant,73,1,597.26,3,1,1,5,1,0.0,1,19,Not Enrolled
CUST01354,New Customers,2,2,1041.99,5,2,2,9,1,0.0,10,0,Platinum
CUST01355,Dormant,88,1,547.04,2,1,1,4,0,0.0,2,28,Silver
CUST01356,New Customers,42,2,1149.21,4,2,2,8,1,0.0,0,17,Not Enrolled
CUST01357,At-Risk,126,6,4681.22,2,5,5,12,0,0.0,2,23,Not Enrolled
CUST01358,New Customers,18,1,862.52,5,1,2,8,0,0.0,14,3,Not Enrolled
CUST01359,Needs Attention,106,5,3628.17,2,4,4,10,3,0.0,3,15,Not Enrolled
CUST01360,Needs Attention,160,8,12310.69,1,5,5,11,2,0.0,6,35,Silver
CUST01361,New Customers,5,1,805.77,5,1,2,8,0,0.0,6,0,Not Enrolled
CUST01362,Needs Attention,80,4,2803.19,3,4,4,11,2,0.0,16,6,Silver
CUST01363,Loyal Customers,83,4,3031.55,3,4,4,11,0,0.0,7,11,Gold
CUST01364,Dormant,148,1,1261.0,1,1,2,4,0,0.0,3,35,Silver
CUST01365,Dormant,247,2,749.98,1,2,1,4,0,0.0,1,47,Not Enrolled
CUST01366,At-Risk,98,6,3862.08,2,5,4,11,1,0.0,4,30,Gold
CUST01367,Dormant,56,1,363.62,3,1,1,5,1,0.0,8,16,Silver
CUST01368,Dormant,308,1,498.64,1,1,1,3,0,0.0,8,60,Not Enrolled
CUST01369,Needs Attention,24,1,477.43,4,1,1,6,1,100.0,10,11,Silver
CUST01370,At-Risk,161,3,3575.2599999999998,1,3,4,8,0,0.0,2,35,Not Enrolled
CUST01371,New Customers,8,2,2334.49,5,2,3,10,1,0.0,6,2,Not Enrolled
CUST01372,Needs Attention,71,1,366.8,3,1,1,5,1,100.0,5,31,Silver
CUST01373,New Customers,45,1,291.54,4,1,1,6,0,0.0,4,10,Not Enrolled
CUST01374,Dormant,88,1,282.0,2,1,1,4,0,0.0,5,24,Not Enrolled
CUST01375,Dormant,64,3,2044.1399999999999,3,3,3,9,0,0.0,4,27,Silver
CUST01376,New Customers,34,1,541.57,4,1,1,6,0,0.0,6,18,Not Enrolled
CUST01377,New Customers,9,1,387.27,5,1,1,7,1,0.0,10,0,Not Enrolled
CUST01378,Dormant,117,1,348.74,2,1,1,4,0,0.0,14,21,Not Enrolled
CUST01379,At-Risk,186,1,2392.34,1,1,3,5,0,0.0,6,40,Silver
CUST01380,Loyal Customers,44,5,2855.06,4,4,4,12,1,0.0,1,11,Not Enrolled
CUST01381,Champions,2,8,5555.42,5,5,5,15,0,0.0,11,0,Gold
CUST01382,Needs Attention,4,3,1589.74,5,3,3,11,1,33.3,5,0,Not Enrolled
CUST01383,Loyal Customers,13,4,2106.63,5,4,3,12,1,0.0,14,3,Silver
CUST01384,Needs Attention,145,6,7520.42,2,5,5,12,2,16.7,5,24,Not Enrolled
CUST01385,Champions,0,5,2613.37,5,4,4,13,1,20.0,10,4,Not Enrolled
CUST01386,Needs Attention,14,6,7173.83,5,5,5,15,4,16.7,5,0,Gold
CUST01387,At-Risk,128,7,6963.04,2,5,5,12,0,0.0,2,30,Not Enrolled
CUST01388,Dormant,70,2,3498.38,3,2,4,9,0,0.0,1,11,Not Enrolled
CUST01389,Loyal Customers,70,4,2967.57,3,4,4,11,1,0.0,5,3,Not Enrolled
CUST01390,Champions,9,4,3249.7799999999997,5,4,4,13,0,0.0,11,6,Not Enrolled
CUST01391,At-Risk,94,3,3715.46,2,3,4,9,1,0.0,11,20,Not Enrolled
CUST01392,New Customers,16,1,1415.53,5,1,2,8,0,0.0,2,3,Not Enrolled
CUST01393,Loyal Customers,85,4,2203.42,3,4,3,10,0,0.0,0,18,Not Enrolled
CUST01394,Champions,16,5,5665.21,5,4,5,14,0,0.0,15,6,Not Enrolled
CUST01395,Champions,32,6,6043.93,4,5,5,14,0,0.0,4,9,Not Enrolled
CUST01396,Dormant,127,1,826.44,2,1,2,5,1,0.0,2,21,Not Enrolled
CUST01397,Champions,4,7,6176.97,5,5,5,15,1,0.0,12,0,Not Enrolled
CUST01398,Needs Attention,57,1,1672.19,3,1,3,7,1,100.0,6,0,Not Enrolled
CUST01399,Needs Attention,19,7,4005.24,5,5,4,14,2,14.3,10,6,Silver
CUST01400,Dormant,134,2,863.9,2,2,2,6,0,0.0,1,38,Not Enrolled
CUST01401,Dormant,75,2,1991.48,3,2,3,8,0,0.0,3,23,Not Enrolled
CUST01402,Dormant,254,2,1474.48,1,2,2,5,1,0.0,0,47,Not Enrolled
CUST01403,At-Risk,329,4,2287.41,1,4,3,8,0,0.0,1,53,Not Enrolled
CUST01404,Needs Attention,202,9,6788.52,1,5,5,11,2,11.1,12,24,Gold
CUST01405,At-Risk,140,3,2413.52,2,3,3,8,0,0.0,2,20,Gold
CUST01406,At-Risk,222,5,5888.31,1,4,5,10,1,0.0,2,46,Gold
CUST01407,Needs Attention,139,3,1992.79,2,3,3,8,2,0.0,3,17,Silver
CUST01408,Dormant,307,2,792.08,1,2,2,5,0,0.0,0,60,Silver
CUST01409,Needs Attention,26,5,3035.77,4,4,4,12,2,20.0,1,0,Gold
CUST01410,At-Risk,146,8,6063.07,2,5,5,12,1,0.0,11,18,Not Enrolled
CUST01411,Needs Attention,183,5,3777.5,1,4,4,9,2,0.0,0,51,Not Enrolled
CUST01412,Dormant,91,1,348.68,2,1,1,4,0,0.0,9,9,Not Enrolled
CUST01413,Dormant,234,1,623.43,1,1,1,3,0,0.0,2,39,Not Enrolled
CUST01414,Needs Attention,30,4,2862.6,4,4,4,12,2,0.0,10,17,Silver
CUST01415,New Customers,9,1,509.5,5,1,1,7,0,0.0,9,0,Not Enrolled
CUST01416,Needs Attention,50,6,4155.25,3,5,5,13,5,50.0,11,20,Gold
CUST01417,Needs Attention,149,7,3650.18,1,5,4,10,2,0.0,3,26,Not Enrolled
CUST01418,Dormant,176,2,1190.06,1,2,2,5,0,0.0,10,35,Gold
CUST01419,Dormant,41,3,2210.94,4,3,3,10,0,0.0,1,11,Not Enrolled
CUST01420,Loyal Customers,67,4,4338.21,3,4,5,12,1,0.0,14,14,Not Enrolled
CUST01421,Needs Attention,46,1,1155.37,4,1,2,7,1,100.0,16,30,Not Enrolled
CUST01422,Loyal Customers,58,4,2154.09,3,4,3,10,1,25.0,3,17,Silver
CUST01423,New Customers,41,2,840.3499999999999,4,2,2,8,0,0.0,5,11,Silver
CUST01424,At-Risk,93,1,2318.97,2,1,3,6,0,0.0,3,24,Gold
CUST01425,Dormant,48,1,1148.76,3,1,2,6,0,0.0,3,5,Silver
CUST01426,New Customers,24,1,872.32,4,1,2,7,0,0.0,8,0,Not Enrolled
CUST01427,Needs Attention,5,7,4513.07,5,5,5,15,4,14.3,11,9,Gold
CUST01428,Needs Attention,51,1,888.61,3,1,2,6,1,100.0,15,13,Not Enrolled
CUST01429,Needs Attention,53,6,4315.58,3,5,5,13,3,16.7,4,3,Not Enrolled
CUST01430,Needs Attention,5,3,2362.84,5,3,3,11,3,33.3,11,3,Silver
CUST01431,Needs Attention,12,2,2482.59,5,2,3,10,1,50.0,6,5,Silver
CUST01432,At-Risk,102,3,1075.54,2,3,2,7,1,0.0,2,25,Not Enrolled
CUST01433,At-Risk,108,4,2386.67,2,4,3,9,1,25.0,8,36,Gold
CUST01434,Needs Attention,5,6,2875.38,5,5,4,14,2,16.7,6,4,Not Enrolled
CUST01435,At-Risk,186,1,2210.82,1,1,3,5,0,0.0,0,25,Gold
CUST01436,New Customers,20,2,2235.76,5,2,3,10,0,0.0,18,2,Silver
CUST01437,Needs Attention,246,5,4720.65,1,4,5,10,3,20.0,2,58,Silver
CUST01438,At-Risk,157,2,2087.95,1,2,3,6,0,0.0,0,36,Not Enrolled
CUST01439,Needs Attention,0,8,8418.470000000001,5,5,5,15,2,0.0,7,0,Silver
CUST01440,Needs Attention,6,6,7345.46,5,5,5,15,3,33.3,3,1,Not Enrolled
CUST01441,Dormant,322,1,472.82,1,1,1,3,0,0.0,1,60,Not Enrolled
CUST01442,Needs Attention,105,4,3545.52,2,4,4,10,3,25.0,9,18,Gold
CUST01443,Champions,20,6,5784.09,5,5,5,15,0,0.0,1,9,Not Enrolled
CUST01444,New Customers,32,2,1096.85,4,2,2,8,0,0.0,2,3,Not Enrolled
CUST01445,At-Risk,115,10,6651.53,2,5,5,12,1,10.0,2,29,Not Enrolled
CUST01446,At-Risk,132,3,2796.4,2,3,4,9,0,0.0,5,21,Gold
CUST01447,Champions,18,4,2901.61,5,4,4,13,0,0.0,13,16,Gold
CUST01448,Needs Attention,233,2,1268.95,1,2,2,5,1,50.0,1,36,Silver
CUST01449,New Customers,3,2,874.09,5,2,2,9,1,0.0,5,0,Not Enrolled
CUST01450,At-Risk,126,6,3188.3,2,5,4,11,1,16.7,2,33,Silver
CUST01451,New Customers,34,2,2411.76,4,2,3,9,1,0.0,13,7,Gold
CUST01452,At-Risk,116,4,5779.52,2,4,5,11,0,0.0,10,18,Platinum
CUST01453,Loyal Customers,82,4,4084.96,3,4,5,12,1,0.0,7,9,Not Enrolled
CUST01454,Dormant,70,3,2311.4700000000003,3,3,3,9,1,0.0,2,13,Not Enrolled
CUST01455,At-Risk,335,3,1376.1200000000001,1,3,2,6,1,0.0,0,60,Gold
CUST01456,New Customers,17,1,1158.71,5,1,2,8,1,0.0,7,0,Silver
CUST01457,At-Risk,248,4,4798.75,1,4,5,10,0,0.0,0,46,Not Enrolled
CUST01458,Dormant,52,1,1462.88,3,1,2,6,0,0.0,1,0,Silver
CUST01459,Champions,68,6,4817.95,3,5,5,13,0,0.0,4,18,Silver
CUST01460,At-Risk,128,4,2187.99,2,4,3,9,1,0.0,4,37,Not Enrolled
CUST01461,At-Risk,107,3,1996.1999999999998,2,3,3,8,0,0.0,3,35,Silver
CUST01462,Dormant,80,2,635.48,3,2,1,6,0,0.0,3,13,Not Enrolled
CUST01463,Needs Attention,356,2,987.71,1,2,2,5,1,50.0,1,60,Not Enrolled
CUST01464,New Customers,42,2,1743.4,4,2,3,9,0,0.0,13,7,Gold
CUST01465,New Customers,10,2,670.57,5,2,1,8,0,0.0,16,0,Not Enrolled
CUST01466,Needs Attention,56,4,2864.6,3,4,4,11,2,25.0,2,4,Silver
CUST01467,Dormant,89,2,649.13,2,2,1,5,0,0.0,5,17,Not Enrolled
CUST01468,Dormant,166,1,1034.31,1,1,2,4,0,0.0,4,20,Not Enrolled
CUST01469,New Customers,44,1,1313.43,4,1,2,7,0,0.0,0,0,Silver
CUST01470,Needs Attention,241,4,2987.34,1,4,4,9,2,0.0,1,60,Not Enrolled
CUST01471,Needs Attention,77,6,3471.86,3,5,4,12,3,0.0,8,21,Silver
CUST01472,Needs Attention,0,8,4686.9800000000005,5,5,5,15,2,0.0,3,0,Silver
CUST01473,Loyal Customers,48,4,2917.27,3,4,4,11,0,0.0,5,9,Silver
CUST01474,Needs Attention,61,2,959.29,3,2,2,7,2,50.0,8,0,Not Enrolled
CUST01475,Dormant,114,1,650.36,2,1,1,4,1,0.0,0,18,Not Enrolled
CUST01476,Needs Attention,127,3,1923.93,2,3,3,8,2,0.0,0,29,Platinum
CUST01477,Needs Attention,55,5,3440.74,3,4,4,11,2,0.0,3,13,Silver
CUST01478,Champions,40,5,5291.51,4,4,5,13,1,0.0,10,24,Silver
CUST01479,Loyal Customers,42,4,1777.74,4,4,3,11,0,0.0,0,9,Not Enrolled
CUST01480,Dormant,347,1,682.11,1,1,1,3,0,0.0,3,60,Not Enrolled
CUST01481,At-Risk,122,4,3016.96,2,4,4,10,1,0.0,4,17,Silver
CUST01482,At-Risk,158,5,5965.95,1,4,5,10,1,0.0,1,44,Not Enrolled
CUST01483,Needs Attention,7,8,3817.9,5,5,4,14,2,12.5,5,7,Silver
CUST01484,At-Risk,111,3,1606.77,2,3,3,8,0,0.0,1,15,Not Enrolled
CUST01485,Needs Attention,69,3,2973.96,3,3,4,10,1,33.3,6,17,Not Enrolled
CUST01486,Dormant,48,1,770.52,3,1,1,5,0,0.0,5,10,Not Enrolled
CUST01487,Needs Attention,232,5,2548.9700000000003,1,4,3,8,2,20.0,1,45,Not Enrolled
CUST01488,Needs Attention,33,6,2851.24,4,5,4,13,2,16.7,14,3,Gold
CUST01489,Champions,41,5,5689.93,4,4,5,13,1,0.0,9,0,Silver
CUST01490,Needs Attention,122,7,5285.2,2,5,5,12,2,14.3,3,39,Silver
CUST01491,Needs Attention,87,4,4053.23,2,4,5,11,2,0.0,6,16,Silver
CUST01492,Needs Attention,62,4,5478.3,3,4,5,12,3,50.0,10,18,Silver
CUST01493,New Customers,10,2,807.4499999999999,5,2,2,9,0,0.0,0,16,Not Enrolled
CUST01494,At-Risk,265,4,1888.54,1,4,3,8,1,0.0,1,56,Not Enrolled
CUST01495,At-Risk,89,6,3722.74,2,5,4,11,1,0.0,0,7,Silver
CUST01496,New Customers,16,1,662.11,5,1,1,7,0,0.0,9,3,Not Enrolled
CUST01497,Loyal Customers,35,5,3393.85,4,4,4,12,1,20.0,9,14,Not Enrolled
CUST01498,Champions,12,5,3640.46,5,4,4,13,1,0.0,14,0,Not Enrolled
CUST01499,At-Risk,133,5,4317.6,2,4,5,11,0,0.0,3,28,Silver
CUST01500,At-Risk,95,4,3285.09,2,4,4,10,0,0.0,8,18,Silver
CUST01501,Needs Attention,66,2,646.4300000000001,3,2,1,6,2,0.0,6,7,Not Enrolled
CUST01502,Needs Attention,80,2,1331.42,3,2,2,7,1,50.0,15,5,Not Enrolled
CUST01503,At-Risk,90,4,2509.01,2,4,3,9,1,25.0,8,16,Not Enrolled
CUST01504,Needs Attention,152,3,1436.96,1,3,2,6,2,33.3,0,32,Not Enrolled
CUST01505,Dormant,64,1,608.83,3,1,1,5,0,0.0,2,1,Not Enrolled
CUST01506,Needs Attention,140,4,2676.48,2,4,4,10,2,0.0,4,32,Silver
CUST01507,Needs Attention,125,5,4142.6,2,4,5,11,2,20.0,5,33,Silver
CUST01508,New Customers,3,1,845.65,5,1,2,8,0,0.0,10,3,Platinum
CUST01509,Needs Attention,6,4,2604.54,5,4,4,13,2,25.0,17,0,Not Enrolled
CUST01510,At-Risk,132,2,1667.1,2,2,3,7,0,0.0,7,32,Not Enrolled
CUST01511,Needs Attention,88,4,2601.14,2,4,4,10,2,0.0,11,28,Not Enrolled
CUST01512,Needs Attention,43,7,6822.51,4,5,5,14,2,0.0,3,11,Not Enrolled
CUST01513,Dormant,131,1,1062.28,2,1,2,5,0,0.0,0,35,Not Enrolled
CUST01514,Dormant,82,3,1466.5,3,3,2,8,0,0.0,5,23,Not Enrolled
CUST01515,At-Risk,96,6,5632.79,2,5,5,12,0,0.0,4,20,Not Enrolled
CUST01516,Dormant,172,1,421.68,1,1,1,3,1,0.0,15,34,Not Enrolled
CUST01517,Needs Attention,87,4,1921.46,2,4,3,9,2,25.0,4,23,Platinum
CUST01518,Dormant,485,1,569.86,1,1,1,3,0,0.0,1,60,Not Enrolled
CUST01519,At-Risk,105,4,3686.74,2,4,4,10,0,0.0,0,20,Not Enrolled
CUST01520,New Customers,19,1,333.93,5,1,1,7,0,0.0,10,12,Not Enrolled
CUST01521,New Customers,10,2,1070.1399999999999,5,2,2,9,0,0.0,2,0,Not Enrolled
CUST01522,Dormant,68,1,882.29,3,1,2,6,0,0.0,2,16,Not Enrolled
CUST01523,Champions,15,4,3702.2799999999997,5,4,4,13,1,25.0,1,0,Not Enrolled
CUST01524,New Customers,19,1,2078.4,5,1,3,9,1,0.0,5,0,Not Enrolled
CUST01525,Loyal Customers,56,4,2175.72,3,4,3,10,0,0.0,1,19,Not Enrolled
CUST01526,Needs Attention,9,4,3305.24,5,4,4,13,2,25.0,7,2,Silver
CUST01527,At-Risk,326,3,2802.84,1,3,4,8,0,0.0,1,60,Not Enrolled
CUST01528,Dormant,105,1,424.84,2,1,1,4,1,0.0,13,10,Gold
CUST01529,Dormant,194,1,1455.91,1,1,2,4,0,0.0,0,39,Not Enrolled
CUST01530,Needs Attention,182,5,4146.860000000001,1,4,5,10,2,20.0,7,35,Silver
CUST01531,Needs Attention,222,2,1077.94,1,2,2,5,2,50.0,3,48,Not Enrolled
CUST01532,At-Risk,159,6,2788.44,1,5,4,10,1,0.0,6,29,Platinum
CUST01533,Dormant,167,1,697.43,1,1,1,3,0,0.0,6,22,Silver
